time,droneId,x,y,vx,vy
3.92,3,68.0418,64.3821,-4.0204,-4.69046
3.93,0,42.9973,46.6637,6.00648,6.67387
3.93,1,71.6682,46.6637,-3.33693,6.67387
3.93,2,46.6637,71.6682,6.67387,-3.33693
3.93,3,68.0018,64.3354,-4.00432,-4.67171
3.94,0,43.0571,46.7302,5.98241,6.64712
3.94,1,71.6349,46.7302,-3.32356,6.64712
3.94,2,46.7302,71.6349,6.64712,-3.32356
3.94,3,67.9619,64.2889,-3.98827,-4.65299
3.95,0,43.1167,46.7964,5.95839,6.62044
3.95,1,71.6018,46.7964,-3.31022,6.62044
3.95,2,46.7964,71.6018,6.62044,-3.31022
3.95,3,67.9222,64.2425,-3.97226,-4.63431
3.96,0,43.1761,46.8623,5.93443,6.59381
3.96,1,71.5688,46.8623,-3.2969,6.59381
3.96,2,46.8623,71.5688,6.59381,-3.2969
3.96,3,67.8826,64.1964,-3.95628,-4.61567
3.97,0,43.2352,46.928,5.91051,6.56723
3.97,1,71.536,46.928,-3.28362,6.56723
3.97,2,46.928,71.536,6.56723,-3.28362
3.97,3,67.8432,64.1504,-3.94034,-4.59706
3.98,0,43.294,46.9934,5.88664,6.54071
3.98,1,71.5033,46.9934,-3.27036,6.54071
3.98,2,46.9934,71.5033,6.54071,-3.27036
3.98,3,67.804,64.1046,-3.92443,-4.5785
3.99,0,43.3527,47.0585,5.86283,6.51425
3.99,1,71.4707,47.0585,-3.25713,6.51425
3.99,2,47.0585,71.4707,6.51425,-3.25713
3.99,3,67.7649,64.059,-3.90855,-4.55998
4,0,43.4111,47.1234,5.83906,6.48785
4,1,71.4383,47.1234,-3.24392,6.48785
4,2,47.1234,71.4383,6.48785,-3.24392
4,3,67.726,64.0136,-3.89271,-4.54149
4.01,0,43.4692,47.188,5.81535,6.4615
4.01,1,71.406,47.188,-3.23075,6.4615
4.01,2,47.188,71.406,6.4615,-3.23075
4.01,3,67.6872,63.9684,-3.8769,-4.52305
4.02,0,43.5271,47.2524,5.79169,6.43521
4.02,1,71.3738,47.2524,-3.2176,6.43521
4.02,2,47.2524,71.3738,6.43521,-3.2176
4.02,3,67.6486,63.9233,-3.86113,-4.50465
4.03,0,43.5848,47.3165,5.76808,6.40898
4.03,1,71.3418,47.3165,-3.20449,6.40898
4.03,2,47.3165,71.3418,6.40898,-3.20449
4.03,3,67.6101,63.8785,-3.84539,-4.48628
4.04,0,43.6423,47.3803,5.74452,6.3828
4.04,1,71.3099,47.3803,-3.1914,6.3828
4.04,2,47.3803,71.3099,6.3828,-3.1914
4.04,3,67.5718,63.8338,-3.82968,-4.46796
4.05,0,43.6995,47.4439,5.72102,6.35669
4.05,1,71.2781,47.4439,-3.17834,6.35669
4.05,2,47.4439,71.2781,6.35669,-3.17834
4.05,3,67.5337,63.7893,-3.81401,-4.44968
4.06,0,43.7564,47.5072,5.69757,6.33063
4.06,1,71.2464,47.5072,-3.16532,6.33063
4.06,2,47.5072,71.2464,6.33063,-3.16532
4.06,3,67.4957,63.745,-3.79838,-4.43144
4.07,0,43.8132,47.5702,5.67417,6.30464
4.07,1,71.2149,47.5702,-3.15232,6.30464
4.07,2,47.5702,71.2149,6.30464,-3.15232
4.07,3,67.4579,63.7009,-3.78278,-4.41325
4.08,0,43.8697,47.633,5.65083,6.2787
4.08,1,71.1835,47.633,-3.13935,6.2787
4.08,2,47.633,71.1835,6.2787,-3.13935
4.08,3,67.4202,63.6569,-3.76722,-4.39509
4.09,0,43.926,47.6955,5.62754,6.25282
4.09,1,71.1522,47.6955,-3.12641,6.25282
4.09,2,47.6955,71.1522,6.25282,-3.12641
4.09,3,67.3827,63.6131,-3.75169,-4.37698
4.1,0,43.982,47.7578,5.60431,6.22701
4.1,1,71.1211,47.7578,-3.1135,6.22701
4.1,2,47.7578,71.1211,6.22701,-3.1135
4.1,3,67.3453,63.5695,-3.7362,-4.35891
4.11,0,44.0378,47.8198,5.58113,6.20125
4.11,1,71.0901,47.8198,-3.10063,6.20125
4.11,2,47.8198,71.0901,6.20125,-3.10063
4.11,3,67.3081,63.5261,-3.72075,-4.34088
4.12,0,44.0934,47.8816,5.558,6.17556
4.12,1,71.0592,47.8816,-3.08778,6.17556
4.12,2,47.8816,71.0592,6.17556,-3.08778
4.12,3,67.2711,63.4829,-3.70533,-4.32289
4.13,0,44.1488,47.9431,5.53493,6.14993
4.13,1,71.0285,47.9431,-3.07496,6.14993
4.13,2,47.9431,71.0285,6.14993,-3.07496
4.13,3,67.2342,63.4399,-3.68996,-4.30495
4.14,0,44.2039,48.0043,5.51192,6.12435
4.14,1,70.9978,48.0043,-3.06218,6.12435
4.14,2,48.0043,70.9978,6.12435,-3.06218
4.14,3,67.1974,63.397,-3.67461,-4.28705
4.15,0,44.2588,48.0653,5.48896,6.09884
4.15,1,70.9674,48.0653,-3.04942,6.09884
4.15,2,48.0653,70.9674,6.09884,-3.04942
4.15,3,67.1608,63.3543,-3.65931,-4.26919
4.16,0,44.3134,48.126,5.46606,6.0734
4.16,1,70.937,48.126,-3.0367,6.0734
4.16,2,48.126,70.937,6.0734,-3.0367
4.16,3,67.1244,63.3118,-3.64404,-4.25138
4.17,0,44.3679,48.1865,5.44321,6.04801
4.17,1,70.9067,48.1865,-3.02401,6.04801
4.17,2,48.1865,70.9067,6.04801,-3.02401
4.17,3,67.0881,63.2694,-3.62881,-4.23361
4.18,0,44.4221,48.2467,5.42042,6.02269
4.18,1,70.8766,48.2467,-3.01135,6.02269
4.18,2,48.2467,70.8766,6.02269,-3.01135
4.18,3,67.052,63.2273,-3.61361,-4.21588
4.19,0,44.476,48.3067,5.39769,5.99743
4.19,1,70.8466,48.3067,-2.99872,5.99743
4.19,2,48.3067,70.8466,5.99743,-2.99872
4.19,3,67.016,63.1853,-3.59846,-4.1982
4.2,0,44.5298,48.3664,5.37501,5.97223
4.2,1,70.8168,48.3664,-2.98612,5.97223
4.2,2,48.3664,70.8168,5.97223,-2.98612
4.2,3,66.9801,63.1435,-3.58334,-4.18056
4.21,0,44.5833,48.4259,5.35239,5.9471
4.21,1,70.7871,48.4259,-2.97355,5.9471
4.21,2,48.4259,70.7871,5.9471,-2.97355
4.21,3,66.9445,63.1019,-3.56826,-4.16297
4.22,0,44.6366,48.4851,5.32983,5.92203
4.22,1,70.7574,48.4851,-2.96102,5.92203
4.22,2,48.4851,70.7574,5.92203,-2.96102
4.22,3,66.9089,63.0604,-3.55322,-4.14542
4.23,0,44.6897,48.5441,5.30733,5.89703
4.23,1,70.728,48.5441,-2.94851,5.89703
4.23,2,48.5441,70.728,5.89703,-2.94851
4.23,3,66.8735,63.0191,-3.53822,-4.12792
4.24,0,44.7425,48.6028,5.28488,5.87209
4.24,1,70.6986,48.6028,-2.93604,5.87209
4.24,2,48.6028,70.6986,5.87209,-2.93604
4.24,3,66.8383,62.978,-3.52325,-4.11046
4.25,0,44.7952,48.6613,5.26249,5.84721
4.25,1,70.6694,48.6613,-2.92361,5.84721
4.25,2,48.6613,70.6694,5.84721,-2.92361
4.25,3,66.8032,62.9371,-3.50833,-4.09305
4.26,0,44.8476,48.7195,5.24016,5.8224
4.26,1,70.6402,48.7195,-2.9112,5.8224
4.26,2,48.7195,70.6402,5.8224,-2.9112
4.26,3,66.7683,62.8963,-3.49344,-4.07568
4.27,0,44.8997,48.7775,5.21789,5.79765
4.27,1,70.6113,48.7775,-2.89883,5.79765
4.27,2,48.7775,70.6113,5.79765,-2.89883
4.27,3,66.7335,62.8558,-3.47859,-4.05836
4.28,0,44.9517,48.8352,5.19567,5.77297
4.28,1,70.5824,48.8352,-2.88649,5.77297
4.28,2,48.8352,70.5824,5.77297,-2.88649
4.28,3,66.6989,62.8154,-3.46378,-4.04108
4.29,0,45.0034,48.8927,5.17352,5.74835
4.29,1,70.5537,48.8927,-2.87418,5.74835
4.29,2,48.8927,70.5537,5.74835,-2.87418
4.29,3,66.6644,62.7751,-3.44901,-4.02385
4.3,0,45.0549,48.9499,5.15142,5.7238
4.3,1,70.525,48.9499,-2.8619,5.7238
4.3,2,48.9499,70.525,5.7238,-2.8619
4.3,3,66.63,62.735,-3.43428,-4.00666
4.31,0,45.1062,49.0069,5.12939,5.69932
4.31,1,70.4965,49.0069,-2.84966,5.69932
4.31,2,49.0069,70.4965,5.69932,-2.84966
4.31,3,66.5958,62.6951,-3.41959,-3.98952
4.32,0,45.1573,49.0637,5.10741,5.6749
4.32,1,70.4682,49.0637,-2.83745,5.6749
4.32,2,49.0637,70.4682,5.6749,-2.83745
4.32,3,66.5618,62.6554,-3.40494,-3.97243
4.33,0,45.2082,49.1202,5.08549,5.65055
4.33,1,70.4399,49.1202,-2.82527,5.65055
4.33,2,49.1202,70.4399,5.65055,-2.82527
4.33,3,66.5279,62.6159,-3.39033,-3.95538
4.34,0,45.2588,49.1764,5.06363,5.62626
4.34,1,70.4118,49.1764,-2.81313,5.62626
4.34,2,49.1764,70.4118,5.62626,-2.81313
4.34,3,66.4941,62.5765,-3.37575,-3.93838
4.35,0,45.3092,49.2325,5.04183,5.60204
4.35,1,70.3838,49.2325,-2.80102,5.60204
4.35,2,49.2325,70.3838,5.60204,-2.80102
4.35,3,66.4605,62.5373,-3.36122,-3.92143
4.36,0,45.3594,49.2882,5.02009,5.57788
4.36,1,70.3559,49.2882,-2.78894,5.57788
4.36,2,49.2882,70.3559,5.57788,-2.78894
4.36,3,66.4271,62.4982,-3.34673,-3.90452
4.37,0,45.4094,49.3438,4.99842,5.5538
4.37,1,70.3281,49.3438,-2.7769,5.5538
4.37,2,49.3438,70.3281,5.5538,-2.7769
4.37,3,66.3937,62.4594,-3.33228,-3.88766
4.38,0,45.4592,49.3991,4.9768,5.52977
4.38,1,70.3005,49.3991,-2.76489,5.52977
4.38,2,49.3991,70.3005,5.52977,-2.76489
4.38,3,66.3606,62.4206,-3.31786,-3.87084
4.39,0,45.5087,49.4541,4.95524,5.50582
4.39,1,70.2729,49.4541,-2.75291,5.50582
4.39,2,49.4541,70.2729,5.50582,-2.75291
4.39,3,66.3275,62.3821,-3.30349,-3.85407
4.4,0,45.5581,49.509,4.93374,5.48193
4.4,1,70.2455,49.509,-2.74097,5.48193
4.4,2,49.509,70.2455,5.48193,-2.74097
4.4,3,66.2946,62.3437,-3.28916,-3.83735
4.41,0,45.6072,49.5635,4.9123,5.45812
4.41,1,70.2182,49.5635,-2.72906,5.45812
4.41,2,49.5635,70.2182,5.45812,-2.72906
4.41,3,66.2619,62.3055,-3.27487,-3.82068
4.42,0,45.6561,49.6179,4.89093,5.43436
4.42,1,70.1911,49.6179,-2.71718,5.43436
4.42,2,49.6179,70.1911,5.43436,-2.71718
4.42,3,66.2293,62.2675,-3.26062,-3.80405
4.43,0,45.7048,49.672,4.86961,5.41068
4.43,1,70.164,49.672,-2.70534,5.41068
4.43,2,49.672,70.164,5.41068,-2.70534
4.43,3,66.1968,62.2296,-3.24641,-3.78748
4.44,0,45.7533,49.7259,4.84836,5.38706
4.44,1,70.1371,49.7259,-2.69353,5.38706
4.44,2,49.7259,70.1371,5.38706,-2.69353
4.44,3,66.1645,62.1919,-3.23224,-3.77094
4.45,0,45.8015,49.7795,4.82716,5.36352
4.45,1,70.1103,49.7795,-2.68176,5.36352
4.45,2,49.7795,70.1103,5.36352,-2.68176
4.45,3,66.1323,62.1544,-3.21811,-3.75446
4.46,0,45.8496,49.8329,4.80603,5.34004
4.46,1,70.0836,49.8329,-2.67002,5.34004
4.46,2,49.8329,70.0836,5.34004,-2.67002
4.46,3,66.1003,62.117,-3.20402,-3.73802
4.47,0,45.8975,49.8861,4.78496,5.31662
4.47,1,70.057,49.8861,-2.65831,5.31662
4.47,2,49.8861,70.057,5.31662,-2.65831
4.47,3,66.0684,62.0798,-3.18997,-3.72164
4.48,0,45.9451,49.939,4.76395,5.29328
4.48,1,70.0305,49.939,-2.64664,5.29328
4.48,2,49.939,70.0305,5.29328,-2.64664
4.48,3,66.0366,62.0427,-3.17597,-3.7053
4.49,0,45.9925,49.9917,4.743,5.27
4.49,1,70.0042,49.9917,-2.635,5.27
4.49,2,49.9917,70.0042,5.27,-2.635
4.49,3,66.005,62.0058,-3.162,-3.689
4.5,0,46.0397,50.0442,4.72212,5.2468
4.5,1,69.9779,50.0442,-2.6234,5.2468
4.5,2,50.0442,69.9779,5.2468,-2.6234
4.5,3,65.9735,61.9691,-3.14808,-3.67276
4.51,0,46.0868,50.0964,4.70129,5.22366
4.51,1,69.9518,50.0964,-2.61183,5.22366
4.51,2,50.0964,69.9518,5.22366,-2.61183
4.51,3,65.9422,61.9325,-3.1342,-3.65656
4.52,0,46.1336,50.1484,4.68053,5.20059
4.52,1,69.9258,50.1484,-2.6003,5.20059
4.52,2,50.1484,69.9258,5.20059,-2.6003
4.52,3,65.911,61.8961,-3.12035,-3.64041
4.53,0,46.1802,50.2002,4.65983,5.17759
4.53,1,69.8999,50.2002,-2.58879,5.17759
4.53,2,50.2002,69.8999,5.17759,-2.58879
4.53,3,65.8799,61.8599,-3.10655,-3.62431
4.54,0,46.2266,50.2517,4.63919,5.15466
4.54,1,69.8741,50.2517,-2.57733,5.15466
4.54,2,50.2517,69.8741,5.15466,-2.57733
4.54,3,65.849,61.8238,-3.09279,-3.60826
4.55,0,46.2727,50.303,4.61862,5.13179
4.55,1,69.8485,50.303,-2.5659,5.13179
4.55,2,50.303,69.8485,5.13179,-2.5659
4.55,3,65.8182,61.7879,-3.07908,-3.59226
4.56,0,46.3187,50.3541,4.5981,5.109
4.56,1,69.8229,50.3541,-2.5545,5.109
4.56,2,50.3541,69.8229,5.109,-2.5545
4.56,3,65.7875,61.7521,-3.0654,-3.5763
4.57,0,46.3645,50.405,4.57765,5.08628
4.57,1,69.7975,50.405,-2.54314,5.08628
4.57,2,50.405,69.7975,5.08628,-2.54314
4.57,3,65.757,61.7165,-3.05177,-3.56039
4.58,0,46.4101,50.4556,4.55726,5.06362
4.58,1,69.7722,50.4556,-2.53181,5.06362
4.58,2,50.4556,69.7722,5.06362,-2.53181
4.58,3,65.7266,61.6811,-3.03817,-3.54453
4.59,0,46.4554,50.506,4.53693,5.04104
4.59,1,69.747,50.506,-2.52052,5.04104
4.59,2,50.506,69.747,5.04104,-2.52052
4.59,3,65.6964,61.6458,-3.02462,-3.52872
4.6,0,46.5006,50.5562,4.51667,5.01852
4.6,1,69.7219,50.5562,-2.50926,5.01852
4.6,2,50.5562,69.7219,5.01852,-2.50926
4.6,3,65.6663,61.6106,-3.01111,-3.51296
4.61,0,46.5456,50.6062,4.49646,4.99607
4.61,1,69.6969,50.6062,-2.49804,4.99607
4.61,2,50.6062,69.6969,4.99607,-2.49804
4.61,3,65.6363,61.5757,-2.99764,-3.49725
4.62,0,46.5903,50.6559,4.47632,4.97369
4.62,1,69.672,50.6559,-2.48685,4.97369
4.62,2,50.6559,69.672,4.97369,-2.48685
4.62,3,65.6064,61.5409,-2.98422,-3.48159
4.63,0,46.6349,50.7054,4.45625,4.95139
4.63,1,69.6473,50.7054,-2.47569,4.95139
4.63,2,50.7054,69.6473,4.95139,-2.47569
4.63,3,65.5767,61.5062,-2.97083,-3.46597
4.64,0,46.6793,50.7547,4.43623,4.92915
4.64,1,69.6226,50.7547,-2.46457,4.92915
4.64,2,50.7547,69.6226,4.92915,-2.46457
4.64,3,65.5472,61.4717,-2.95749,-3.4504
4.65,0,46.7234,50.8038,4.41628,4.90698
4.65,1,69.5981,50.8038,-2.45349,4.90698
4.65,2,50.8038,69.5981,4.90698,-2.45349
4.65,3,65.5177,61.4373,-2.94419,-3.43489
4.66,0,46.7674,50.8527,4.39639,4.88488
4.66,1,69.5737,50.8527,-2.44244,4.88488
4.66,2,50.8527,69.5737,4.88488,-2.44244
4.66,3,65.4884,61.4031,-2.93093,-3.41942
4.67,0,46.8112,50.9013,4.37657,4.86285
4.67,1,69.5494,50.9013,-2.43143,4.86285
4.67,2,50.9013,69.5494,4.86285,-2.43143
4.67,3,65.4592,61.3691,-2.91771,-3.404
4.68,0,46.8547,50.9497,4.3568,4.84089
4.68,1,69.5252,50.9497,-2.42045,4.84089
4.68,2,50.9497,69.5252,4.84089,-2.42045
4.68,3,65.4302,61.3352,-2.90453,-3.38862
4.69,0,46.8981,50.9979,4.3371,4.819
4.69,1,69.5011,50.9979,-2.4095,4.819
4.69,2,50.9979,69.5011,4.819,-2.4095
4.69,3,65.4013,61.3015,-2.8914,-3.3733
4.7,0,46.9413,51.0459,4.31746,4.79718
4.7,1,69.4771,51.0459,-2.39859,4.79718
4.7,2,51.0459,69.4771,4.79718,-2.39859
4.7,3,65.3725,61.2679,-2.87831,-3.35803
4.71,0,46.9842,51.0936,4.29789,4.77543
4.71,1,69.4532,51.0936,-2.38772,4.77543
4.71,2,51.0936,69.4532,4.77543,-2.38772
4.71,3,65.3438,61.2345,-2.86526,-3.3428
4.72,0,47.027,51.1411,4.27838,4.75375
4.72,1,69.4294,51.1411,-2.37688,4.75375
4.72,2,51.1411,69.4294,4.75375,-2.37688
4.72,3,65.3153,61.2012,-2.85225,-3.32763
4.73,0,47.0696,51.1885,4.25893,4.73214
4.73,1,69.4058,51.1885,-2.36607,4.73214
4.73,2,51.1885,69.4058,4.73214,-2.36607
4.73,3,65.2869,61.1681,-2.83929,-3.3125
4.74,0,47.112,51.2356,4.23954,4.7106
4.74,1,69.3822,51.2356,-2.3553,4.7106
4.74,2,51.2356,69.3822,4.7106,-2.3553
4.74,3,65.2587,61.1351,-2.82636,-3.29742
4.75,0,47.1542,51.2825,4.22022,4.68913
4.75,1,69.3588,51.2825,-2.34457,4.68913
4.75,2,51.2825,69.3588,4.68913,-2.34457
4.75,3,65.2305,61.1023,-2.81348,-3.28239
4.76,0,47.1962,51.3291,4.20096,4.66773
4.76,1,69.3354,51.3291,-2.33387,4.66773
4.76,2,51.3291,69.3354,4.66773,-2.33387
4.76,3,65.2025,61.0696,-2.80064,-3.26741
4.77,0,47.238,51.3756,4.18176,4.64641
4.77,1,69.3122,51.3756,-2.3232,4.64641
4.77,2,51.3756,69.3122,4.64641,-2.3232
4.77,3,65.1746,61.0371,-2.78784,-3.25248
4.78,0,47.2797,51.4219,4.16263,4.62515
4.78,1,69.2891,51.4219,-2.31257,4.62515
4.78,2,51.4219,69.2891,4.62515,-2.31257
4.78,3,65.1469,61.0047,-2.77509,-3.2376
4.79,0,47.3211,51.4679,4.14356,4.60396
4.79,1,69.2661,51.4679,-2.30198,4.60396
4.79,2,51.4679,69.2661,4.60396,-2.30198
4.79,3,65.1193,60.9725,-2.76237,-3.22277
4.8,0,47.3624,51.5137,4.12455,4.58284
4.8,1,69.2431,51.5137,-2.29142,4.58284
4.8,2,51.5137,69.2431,4.58284,-2.29142
4.8,3,65.0918,60.9404,-2.7497,-3.20799
4.81,0,47.4034,51.5593,4.10561,4.56179
4.81,1,69.2203,51.5593,-2.28089,4.56179
4.81,2,51.5593,69.2203,4.56179,-2.28089
4.81,3,65.0644,60.9085,-2.73707,-3.19325
4.82,0,47.4443,51.6047,4.08673,4.54081
4.82,1,69.1976,51.6047,-2.27041,4.54081
4.82,2,51.6047,69.1976,4.54081,-2.27041
4.82,3,65.0372,60.8767,-2.72449,-3.17857
4.83,0,47.485,51.6499,4.06791,4.5199
4.83,1,69.175,51.6499,-2.25995,4.5199
4.83,2,51.6499,69.175,4.5199,-2.25995
4.83,3,65.01,60.845,-2.71194,-3.16393
4.84,0,47.5254,51.6949,4.04916,4.49906
4.84,1,69.1525,51.6949,-2.24953,4.49906
4.84,2,51.6949,69.1525,4.49906,-2.24953
4.84,3,64.983,60.8135,-2.69944,-3.14934
4.85,0,47.5657,51.7397,4.03046,4.47829
4.85,1,69.1301,51.7397,-2.23915,4.47829
4.85,2,51.7397,69.1301,4.47829,-2.23915
4.85,3,64.9562,60.7822,-2.68698,-3.13481
4.86,0,47.6059,51.7843,4.01184,4.4576
4.86,1,69.1079,51.7843,-2.2288,4.4576
4.86,2,51.7843,69.1079,4.4576,-2.2288
4.86,3,64.9294,60.751,-2.67456,-3.12032
4.87,0,47.6458,51.8287,3.99327,4.43697
4.87,1,69.0857,51.8287,-2.21848,4.43697
4.87,2,51.8287,69.0857,4.43697,-2.21848
4.87,3,64.9028,60.7199,-2.66218,-3.10588
4.88,0,47.6855,51.8728,3.97477,4.41641
4.88,1,69.0636,51.8728,-2.2082,4.41641
4.88,2,51.8728,69.0636,4.41641,-2.2082
4.88,3,64.8763,60.689,-2.64985,-3.09149
4.89,0,47.7251,51.9168,3.95633,4.39592
4.89,1,69.0416,51.9168,-2.19796,4.39592
4.89,2,51.9168,69.0416,4.39592,-2.19796
4.89,3,64.8499,60.6582,-2.63755,-3.07714
4.9,0,47.7645,51.9605,3.93795,4.3755
4.9,1,69.0197,51.9605,-2.18775,4.3755
4.9,2,51.9605,69.0197,4.3755,-2.18775
4.9,3,64.8237,60.6276,-2.6253,-3.06285
4.91,0,47.8037,52.0041,3.91964,4.35515
4.91,1,68.998,52.0041,-2.17758,4.35515
4.91,2,52.0041,68.998,4.35515,-2.17758
4.91,3,64.7975,60.5971,-2.61309,-3.04861
4.92,0,47.8427,52.0474,3.90139,4.33488
4.92,1,68.9763,52.0474,-2.16744,4.33488
4.92,2,52.0474,68.9763,4.33488,-2.16744
4.92,3,64.7715,60.5668,-2.60093,-3.03441
4.93,0,47.8815,52.0906,3.8832,4.31467
4.93,1,68.9547,52.0906,-2.15733,4.31467
4.93,2,52.0906,68.9547,4.31467,-2.15733
4.93,3,64.7456,60.5366,-2.5888,-3.02027
4.94,0,47.9202,52.1335,3.86508,4.29453
4.94,1,68.9332,52.1335,-2.14726,4.29453
4.94,2,52.1335,68.9332,4.29453,-2.14726
4.94,3,64.7199,60.5065,-2.57672,-3.00617
4.95,0,47.9587,52.1763,3.84702,4.27446
4.95,1,68.9119,52.1763,-2.13723,4.27446
4.95,2,52.1763,68.9119,4.27446,-2.13723
4.95,3,64.6942,60.4766,-2.56468,-2.99212
4.96,0,47.9969,52.2188,3.82902,4.25446
4.96,1,68.8906,52.2188,-2.12723,4.25446
4.96,2,52.2188,68.8906,4.25446,-2.12723
4.96,3,64.6687,60.4468,-2.55268,-2.97812
4.97,0,48.0351,52.2612,3.81108,4.23453
4.97,1,68.8694,52.2612,-2.11727,4.23453
4.97,2,52.2612,68.8694,4.23453,-2.11727
4.97,3,64.6433,60.4172,-2.54072,-2.96417
4.98,0,48.073,52.3033,3.79321,4.21467
4.98,1,68.8483,52.3033,-2.10734,4.21467
4.98,2,52.3033,68.8483,4.21467,-2.10734
4.98,3,64.618,60.3877,-2.5288,-2.95027
4.99,0,48.1107,52.3453,3.7754,4.19489
4.99,1,68.8274,52.3453,-2.09744,4.19489
4.99,2,52.3453,68.8274,4.19489,-2.09744
4.99,3,64.5928,60.3583,-2.51693,-2.93642
5,0,48.1483,52.387,3.75765,4.17517
5,1,68.8065,52.387,-2.08758,4.17517
5,2,52.387,68.8065,4.17517,-2.08758
5,3,64.5678,60.3291,-2.5051,-2.92262
5.01,0,48.1857,52.4286,3.73996,4.15552
5.01,1,68.7857,52.4286,-2.07776,4.15552
5.01,2,52.4286,68.7857,4.15552,-2.07776
5.01,3,64.5429,60.3,-2.49331,-2.90886
5.02,0,48.2229,52.4699,3.72234,4.13593
5.02,1,68.765,52.4699,-2.06797,4.13593
5.02,2,52.4699,68.765,4.13593,-2.06797
5.02,3,64.518,60.271,-2.48156,-2.89515
5.03,0,48.26,52.5111,3.70478,4.11642
5.03,1,68.7445,52.5111,-2.05821,4.11642
5.03,2,52.5111,68.7445,4.11642,-2.05821
5.03,3,64.4933,60.2422,-2.46985,-2.8815
5.04,0,48.2969,52.5521,3.68728,4.09698
5.04,1,68.724,52.5521,-2.04849,4.09698
5.04,2,52.5521,68.724,4.09698,-2.04849
5.04,3,64.4688,60.2136,-2.45819,-2.86789
5.05,0,48.3336,52.5928,3.66985,4.07761
5.05,1,68.7036,52.5928,-2.03881,4.07761
5.05,2,52.5928,68.7036,4.07761,-2.03881
5.05,3,64.4443,60.185,-2.44657,-2.85433
5.06,0,48.3701,52.6334,3.65248,4.05831
5.06,1,68.6833,52.6334,-2.02915,4.05831
5.06,2,52.6334,68.6833,4.05831,-2.02915
5.06,3,64.4199,60.1566,-2.43498,-2.84082
5.07,0,48.4064,52.6738,3.63517,4.03907
5.07,1,68.6631,52.6738,-2.01954,4.03907
5.07,2,52.6738,68.6631,4.03907,-2.01954
5.07,3,64.3957,60.1283,-2.42344,-2.82735
5.08,0,48.4426,52.714,3.61792,4.01991
5.08,1,68.643,52.714,-2.00996,4.01991
5.08,2,52.714,68.643,4.01991,-2.00996
5.08,3,64.3716,60.1002,-2.41195,-2.81394
5.09,0,48.4786,52.754,3.60073,4.00082
5.09,1,68.623,52.754,-2.00041,4.00082
5.09,2,52.754,68.623,4.00082,-2.00041
5.09,3,64.3476,60.0722,-2.40049,-2.80057
5.1,0,48.5145,52.7938,3.58361,3.98179
5.1,1,68.6031,52.7938,-1.99089,3.98179
5.1,2,52.7938,68.6031,3.98179,-1.99089
5.1,3,64.3237,60.0443,-2.38907,-2.78725
5.11,0,48.5501,52.8335,3.56655,3.96283
5.11,1,68.5833,52.8335,-1.98142,3.96283
5.11,2,52.8335,68.5833,3.96283,-1.98142
5.11,3,64.2999,60.0166,-2.3777,-2.77398
5.12,0,48.5856,52.8729,3.54955,3.94394
5.12,1,68.5635,52.8729,-1.97197,3.94394
5.12,2,52.8729,68.5635,3.94394,-1.97197
5.12,3,64.2763,59.989,-2.36637,-2.76076
5.13,0,48.6209,52.9122,3.53261,3.92513
5.13,1,68.5439,52.9122,-1.96256,3.92513
5.13,2,52.9122,68.5439,3.92513,-1.96256
5.13,3,64.2527,59.9615,-2.35508,-2.74759
5.14,0,48.6561,52.9512,3.51574,3.90638
5.14,1,68.5244,52.9512,-1.95319,3.90638
5.14,2,52.9512,68.5244,3.90638,-1.95319
5.14,3,64.2293,59.9341,-2.34383,-2.73446
5.15,0,48.6911,52.9901,3.49892,3.88769
5.15,1,68.5049,52.9901,-1.94385,3.88769
5.15,2,52.9901,68.5049,3.88769,-1.94385
5.15,3,64.2059,59.9069,-2.33262,-2.72139
5.16,0,48.7259,53.0288,3.48217,3.86908
5.16,1,68.4856,53.0288,-1.93454,3.86908
5.16,2,53.0288,68.4856,3.86908,-1.93454
5.16,3,64.1827,59.8798,-2.32145,-2.70836
5.17,0,48.7606,53.0673,3.46548,3.85054
5.17,1,68.4664,53.0673,-1.92527,3.85054
5.17,2,53.0673,68.4664,3.85054,-1.92527
5.17,3,64.1596,59.8529,-2.31032,-2.69538
5.18,0,48.7951,53.1056,3.44886,3.83206
5.18,1,68.4472,53.1056,-1.91603,3.83206
5.18,2,53.1056,68.4472,3.83206,-1.91603
5.18,3,64.1366,59.8261,-2.29924,-2.68244
5.19,0,48.8294,53.1438,3.43229,3.81365
5.19,1,68.4281,53.1438,-1.90683,3.81365
5.19,2,53.1438,68.4281,3.81365,-1.90683
5.19,3,64.1137,59.7994,-2.28819,-2.66956
5.2,0,48.8635,53.1817,3.41578,3.79532
5.2,1,68.4091,53.1817,-1.89766,3.79532
5.2,2,53.1817,68.4091,3.79532,-1.89766
5.2,3,64.091,59.7728,-2.27719,-2.65672
5.21,0,48.8975,53.2195,3.39934,3.77704
5.21,1,68.3903,53.2195,-1.88852,3.77704
5.21,2,53.2195,68.3903,3.77704,-1.88852
5.21,3,64.0683,59.7464,-2.26623,-2.64393
5.22,0,48.9314,53.2571,3.38296,3.75884
5.22,1,68.3715,53.2571,-1.87942,3.75884
5.22,2,53.2571,68.3715,3.75884,-1.87942
5.22,3,64.0458,59.7201,-2.25531,-2.63119
5.23,0,48.965,53.2945,3.36664,3.74071
5.23,1,68.3528,53.2945,-1.87035,3.74071
